Sorrento F41L,67b85a2c-8ba5-4b07-96be-56b4f9b8b3e6,30,24,enabled,enabled,54,39.554237,-114.64439
Ronin S2,680803d1-40f2-410f-bfa0-3859e8eb449d,11,26,enabled,enabled,34,36.332027,-114.066666
Sorrento F41L,e5abf5ce-12e3-4ed8-b16d-eb2834ba0ff8,23,72,enabled,enabled,95,34.29275,-117.78187
Sorrento F01L,f1446bbb-5c0e-4c4e-9b99-c8d034eb5e96,29,35,disabled,enabled,5,37.830868,-121.60305
Sorrento F41L,695b45ac-7c8a-49e0-bfd5-3405c05e1f93,25,31,disabled,disabled,61,33.616467,-108.90953
Ronin Novelty Note 1,db66fe81-aa55-43b4-9418-fc6e7a00f891,18,45,enabled,enabled,14,33.147934,-116.32656
iFruit 5,5ee83039-0aeb-4f1e-9d99-1f9e641c5152,17,40,enabled,connected,25,36.347298,-114.724144
Ronin Novelty Note 1,aff9b9a0-85de-4c9b-af24-fa5977cc86f5,30,58,enabled,disabled,2,45.145916,-117.90903
Sorrento F11L,7378f27f-cfb0-4f2b-8051-4e4dde05022a,27,63,disabled,disabled,31,36.061493,-113.7769
Sorrento F41L,33c72e45-b2fc-41cd-a525-050c033d36ad,10,73,disabled,enabled,59,0.0,0.0
Sorrento F41L,0c8251e9-05b3-4f4c-8e04-ec7f73b4ced2,19,34,connected,connected,42,39.069103,-121.02583
Sorrento F41L,b637e4d7-a0e2-4e1a-948a-57247e1fad2b,10,61,connected,connected,75,36.49706,-114.86277
Sorrento F23L,a9e2e8cd-e22d-433d-919c-5da043144b93,20,24,connected,enabled,0,36.40671,-114.677246
iFruit 1,2b5462a9-2d6e-43d3-b7fd-001659a70f88,25,94,disabled,connected,36,37.109512,-121.72853
iFruit 1,a5c27a9a-eebb-4126-83f1-a1dcf7df343c,12,66,enabled,disabled,11,39.42961,-120.62083
Ronin S1,77387915-98bc-4bd9-a349-dcefac176e7a,25,38,enabled,enabled,34,39.9641,-122.18807
Sorrento F41L,ae83b0f5-36c2-417e-9c09-75183fdc5ba1,33,54,disabled,disabled,65,32.799217,-116.71902
Ronin Novelty Note 1,b119e803-8741-428c-b1f1-47bb8a87b510,21,54,enabled,disabled,66,34.417233,-118.36395
Sorrento F24L,98f10993-9d85-4e67-bfc9-3378c3fc9b86,11,98,enabled,connected,14,36.348793,-113.785706
Ronin S2,89e7eea1-d591-4494-a606-a0f90536b896,32,59,enabled,disabled,42,36.22507,-114.58689
Sorrento F41L,cdcd6eb9-38ab-4c83-be6d-a56d790d4daa,31,46,enabled,connected,96,39.74865,-114.75664
Sorrento F41L,801bd9ac-1bfb-4a6e-bb84-23793debbf00,16,31,connected,disabled,41,35.455517,-120.15617
Sorrento F31L,5cbc104d-0cc6-4c13-8823-f78de7576c60,34,42,enabled,enabled,40,32.95952,-116.81032
iFruit 3A,a1ee783f-6c09-491b-9409-706830b3ca2a,28,35,disabled,enabled,4,43.044212,-122.50097
Sorrento F20L,c5eda5be-20e3-4d62-a62e-9ba4705c4e49,13,39,enabled,connected,54,45.527634,-117.78364
Sorrento F41L,6e580e78-dc19-471f-bb03-9315738a418d,16,45,enabled,disabled,45,38.335358,-120.85802
Sorrento F11L,31d1e608-202c-4f0f-b284-9af4e14e2ba3,26,73,connected,connected,1,34.19379,-118.01726
Sorrento F31L,63a7b700-2d58-4eab-b5b6-d630ce47df23,20,86,connected,connected,21,37.881603,-121.90054
Sorrento F41L,227b0f28-f24a-4f06-be7c-24e75759a394,10,36,connected,enabled,44,37.98667,-121.602356
Sorrento F01L,17a6ad55-6dc8-47d8-8db8-88fc900513f2,33,34,enabled,connected,26,36.43,-114.03398
Sorrento F01L,acf51872-7e28-435b-b651-90fd370064db,15,47,enabled,enabled,58,42.704723,-122.759094
Sorrento F22L,9bf8cdf0-9d4f-4ea6-8515-d7233f8d5a98,31,41,disabled,enabled,3,34.423668,-119.788315
Sorrento F41L,ffb5edc8-cab3-46ef-8f4e-e9e76a7e3591,34,28,enabled,enabled,66,33.284153,-116.50822
Sorrento F41L,33b0aab8-64cc-4523-a310-f7bfab0bad9d,17,49,disabled,enabled,46,38.329933,-121.89234
iFruit 5A,0591e057-2388-44d4-a2a0-29a636172cc3,18,68,enabled,enabled,51,34.170986,-117.62229
Sorrento F33L,c8787f1c-e525-4237-8ed8-6f2e11f2b3d5,20,80,disabled,disabled,1,39.41481,-114.49434
iFruit 3,8f45fd83-adbd-409d-ae5d-17fb02613770,18,85,enabled,enabled,4,35.244114,-115.664375
Sorrento F41L,fcd5b88f-6913-4fa4-8d67-4a343651f8ad,26,36,enabled,enabled,80,34.46548,-117.890144
Sorrento F10L,69000bf9-2ac9-4016-a0e6-a36c56e131dc,26,80,connected,enabled,5,37.356693,-121.86305
Sorrento F41L,ca09de58-d7f4-4042-a2b2-d31f9bd0168a,22,21,disabled,connected,71,33.981895,-117.950226
Sorrento F41L,2a1f4c01-d91b-4245-9af8-ee1c55da3a75,14,54,enabled,enabled,68,41.0914,-117.08866
Ronin Novelty Note 2,edf39960-7579-4c70-aa06-a3872aed24ed,27,20,enabled,enabled,44,36.495724,-114.77176
Sorrento F41L,a02d771b-b422-46fd-8d00-14d935cd9ba7,13,66,disabled,enabled,65,36.123768,-118.84784
iFruit 5,f29143cb-a18c-4013-a935-2a1d9410bd66,27,73,enabled,connected,35,38.040413,-121.86086
Sorrento F41L,9bc750f2-f74c-400b-b468-37f1c49d899f,16,27,enabled,disabled,93,34.17812,-118.11955
Sorrento F01L,7e395b08-187a-4d2b-ad3b-1bad3e8f07f1,10,92,disabled,enabled,40,35.111183,-114.226135
Sorrento F41L,e5abf5ce-12e3-4ed8-b16d-eb2834ba0ff8,16,50,enabled,connected,92,34.22785,-117.817696
Sorrento F30L,e06baa07-f8ec-4280-b6b2-2b53f0083190,23,32,enabled,connected,19,41.301273,-116.94978
Sorrento F30L,4ee74239-b949-4dca-b8e9-a2989c585e42,25,79,enabled,enabled,52,0.0,0.0
Sorrento F21L,9b1b332c-657a-4ed4-9338-ea2e847d34a1,25,44,enabled,connected,2,38.216988,-122.290146
Ronin S2,27582b0f-4791-4cd2-bcda-66b5934fcf8b,17,98,enabled,enabled,63,37.585865,-121.23825
iFruit 3,4244f183-be6d-4553-93d1-3d4ae3ec5eaf,14,66,connected,enabled,20,33.945023,-117.418
Sorrento F41L,1ba23ee0-1f1e-4116-add5-17c5792b4b4e,30,53,enabled,enabled,67,34.982323,-111.64663
iFruit 2,a926c43b-10c8-4f7c-9061-6fdfdff89a67,34,60,enabled,disabled,31,39.703053,-120.37467
iFruit 1,7e9f2fad-f698-4b4e-9606-dfb26d6e74af,18,37,enabled,disabled,46,0.0,0.0
Sorrento F20L,c1c7790b-52d8-4b5e-95e0-3880d1033704,15,27,connected,disabled,67,34.63696,-119.48697
iFruit 2,512a2a3c-e372-4f00-8c44-d3cdfdafc77b,32,66,disabled,connected,57,44.63524,-123.09218
Sorrento F01L,ae5c8754-612f-4fb3-bd48-277473e05ccc,24,99,connected,enabled,16,34.22239,-116.84433
Sorrento F41L,6bc57b51-80a6-4f91-8491-77471555c85f,21,62,enabled,enabled,63,35.01688,-114.11329
Sorrento F41L,fc11983f-f4e0-444a-8b9b-2390fb4729a2,34,62,connected,disabled,46,0.0,0.0
Ronin S1,1530e986-839e-4185-8557-9e32e1ccdcfe,33,38,enabled,enabled,49,36.66123,-115.13579
iFruit 3A,3ab1a958-9019-4c52-860f-69e2d6eebbcc,32,85,connected,enabled,33,45.219402,-117.686
Sorrento F41L,04213d7c-2e5f-4870-8552-c37aa121fb58,10,24,disabled,enabled,58,39.926704,-122.16371
Sorrento F41L,dd827e21-d503-44d5-a964-b03678e0edfb,26,53,connected,connected,84,0.0,0.0
Sorrento F11L,03839fb5-6e49-4c79-84c9-32dd92999a8d,24,79,disabled,connected,0,37.942535,-121.561745
iFruit 3A,0097b614-f07a-4f18-9ea7-073b58cbbd90,21,50,enabled,enabled,36,33.939354,-117.683334
iFruit 3,39f94afa-22b9-4640-91db-4ec9de09b840,16,25,enabled,enabled,45,38.311752,-119.97971
Sorrento F41L,01963f44-28ed-4009-937e-24bf3a6a6c59,15,23,enabled,connected,96,34.216488,-118.0902
Sorrento F23L,3f8aacfe-f411-4268-b37d-1c50bae18e9b,19,28,enabled,enabled,66,34.623005,-118.99987
iFruit 2,1259ddb9-fb7b-4c7e-ad3a-7c61b365bd31,21,81,connected,connected,58,33.810394,-118.12482
Sorrento F41L,7dfc72ee-afe1-480a-9920-e8a071584341,27,23,enabled,connected,60,40.559772,-119.14873
Ronin S2,cbc6f529-054c-439c-bd7c-0eda221cb9db,33,25,enabled,disabled,65,42.877136,-122.38955
Ronin S2,1ba2d807-01b0-4d0e-9e6e-8b5a88e412dc,12,38,enabled,connected,62,34.018803,-108.57479
Sorrento F41L,422ee721-35e5-4b1a-967c-4a3e036b1550,32,64,enabled,connected,53,37.13701,-121.756065
Sorrento F30L,5600680b-39d1-40ff-a7f7-78c3bd232e25,15,82,disabled,enabled,4,34.938866,-114.58068
Sorrento F21L,b382ea7d-0afd-4c5c-80c5-0681b5d43cba,13,46,enabled,enabled,7,35.488007,-111.54939
iFruit 3A,fc55260e-0eac-4d5b-9556-6330e65b6e2f,13,33,enabled,enabled,64,38.20626,-122.50637
Sorrento F41L,76c9761f-a8b1-456a-8e15-1af4ecdfaad3,22,22,enabled,connected,82,0.0,0.0
iFruit 1,d59335e3-c0fa-4f87-83c6-36e8a49c7607,27,61,enabled,connected,24,32.759888,-110.66638
Sorrento F01L,4acb2331-284b-4da0-8fd9-126d3a2d51f9,20,67,enabled,connected,3,38.091232,-121.818306
Sorrento F41L,09570560-ccfd-44a6-a0cc-db33a9dd8ab8,14,25,enabled,enabled,81,34.15482,-118.24777
Sorrento F41L,0c8b2d8b-aedb-40d4-8062-fd0d8117f397,28,62,enabled,enabled,97,34.426243,-117.679474
Sorrento F24L,19e21891-12a1-460e-9b2c-e24a17c6f81f,11,77,enabled,connected,3,36.44305,-119.027824
iFruit 1,3a224074-b4e1-4082-9739-62dfbc2f2fd2,15,91,enabled,connected,29,0.0,0.0
Sorrento F01L,e47cf2bc-0961-4cb6-ba26-25fd3ef1d205,30,75,connected,enabled,49,33.087982,-116.51591
Sorrento F41L,07cef8fc-f846-4d1d-8857-228a8e5c25f7,21,40,disabled,enabled,95,37.94761,-122.34752
Sorrento F21L,6ac0a06f-b1b0-42ae-83ef-d5c4a93560c2,34,44,enabled,disabled,12,33.790367,-117.83775
Sorrento F22L,3abc0574-278c-42ce-96af-36627d7183d1,11,99,disabled,connected,65,33.790283,-117.81936
Ronin S3,fd28bd67-6dd0-4f2f-811f-2dc0339b4e26,13,37,enabled,enabled,7,35.396824,-120.21882
Ronin S2,75d97f42-caca-446d-ac02-cbcd7ec44e8a,21,28,enabled,enabled,24,37.861988,-122.45366
Sorrento F41L,5194c670-2463-40d8-8dd5-7bbecd86f8ca,34,29,connected,enabled,79,34.276066,-117.54134
Sorrento F00L,a4faa72e-79ab-41e8-8096-30ad4bda8f76,18,37,enabled,disabled,5,34.200996,-118.13802
