Sorrento F22L,f74b9008-5a7f-418d-a95a-5f40af2b040f,33,44,disabled,enabled,57,36.614697,-120.921646
iFruit 4A,605236d1-d23a-48f8-a4c0-41c27ad16607,13,89,enabled,enabled,21,33.627937,-111.51406
iFruit 2,512a2a3c-e372-4f00-8c44-d3cdfdafc77b,32,81,enabled,enabled,5,44.358887,-122.99297
Sorrento F41L,30535405-dc56-462a-bb90-701d0121f143,17,26,enabled,connected,68,34.391056,-117.87207
Sorrento F41L,c1b6e3d5-f287-466f-b953-296b5e4ac3d7,21,72,enabled,connected,94,44.3521,-123.10786
Sorrento F41L,18b1d079-0f99-4a15-a949-c7d00f71df4c,21,64,enabled,enabled,44,38.18593,-122.06997
Ronin Novelty Note 2,dc386e27-444d-4304-917c-6c01414b6f81,22,21,enabled,enabled,9,34.551388,-117.90096
iFruit 4,d814b2b1-468c-4033-af37-4813fe51b84d,17,78,enabled,enabled,41,39.139366,-121.19606
Sorrento F10L,4210736d-81d8-48b6-b4ea-909c8435c3cc,32,99,enabled,enabled,27,37.645187,-122.31753
Sorrento F10L,9892be30-17ff-4091-b7ac-b6a1d77f9bbe,33,90,enabled,connected,26,34.416027,-117.97576
Sorrento F41L,13f02cf9-6d52-44f7-9aee-c951a483a5f6,21,45,connected,enabled,63,39.7131,-120.47911
Sorrento F01L,b05f6619-8ddf-4ea3-990a-f5b7089939f5,18,94,connected,connected,28,33.81694,-117.937386
Sorrento F30L,544d582c-74f7-486b-a3cc-f2182185b857,34,20,enabled,connected,7,34.51575,-117.34385
Sorrento F41L,c08bd17b-a6f2-44f1-836f-0ad12ef1f7e2,27,41,disabled,enabled,91,34.014034,-118.07931
Sorrento F01L,e2f4e37f-012b-403a-870d-642f68730f60,13,60,enabled,enabled,52,34.13953,-118.20862
Sorrento F01L,db702e4b-a168-4d90-ab13-698baeab1de8,15,69,connected,connected,18,0.0,0.0
Ronin S1,a48a5559-d916-481b-84a9-5dce6272cce1,29,27,enabled,disabled,9,38.296387,-121.908134
Sorrento F24L,b94f7134-58f2-4673-9a42-a3d1c265d741,32,51,enabled,connected,69,42.902397,-122.37714
Sorrento F41L,99a93ac5-19a6-4123-91f6-08c695d7b6e0,27,41,disabled,disabled,75,39.251076,-119.63281
Sorrento F41L,c661ce76-59d2-423d-aa6b-056b1366aae3,34,71,enabled,disabled,47,38.182274,-122.35279
Ronin Novelty Note 2,1703f6f0-b4eb-4634-8fee-648417a9a7b4,33,49,enabled,enabled,28,38.05956,-121.60512
Sorrento F41L,14fc9bbb-54c3-4658-a871-719ca4fd35a4,12,58,enabled,connected,96,45.269264,-117.92333
iFruit 3,39f94afa-22b9-4640-91db-4ec9de09b840,10,58,disabled,disabled,69,38.004967,-120.01383
Sorrento F41L,1d9f4c7c-4393-47e9-9ad2-fc8079ca63e9,19,52,enabled,enabled,86,36.10528,-114.68496
Sorrento F41L,9e22ca38-6e92-4582-b2d6-deb16ddcf75a,23,69,enabled,connected,62,37.938023,-119.87394
Sorrento F41L,6c5eacb5-dd87-48f4-8b9d-f20066f33115,33,42,disabled,enabled,60,33.95343,-118.02117
iFruit 3A,9d3fefde-42d9-4673-ac1c-a30800270411,27,31,disabled,enabled,38,34.27255,-116.840576
Sorrento F22L,ea5544b0-6fb1-484b-ba4f-be23f2821655,28,75,disabled,enabled,10,39.653145,-120.40139
Sorrento F01L,abe22fa6-8ece-4409-a554-7a4c274f3183,17,66,enabled,enabled,54,37.535923,-122.23297
iFruit 5,57ecb656-f558-4b7e-8a29-7941de477b91,32,25,enabled,enabled,14,37.201706,-122.06899
Sorrento F00L,8fccff1f-8ce7-4f6c-b35a-9e8dd0bfbdc9,21,29,disabled,enabled,48,33.94252,-118.24009
Sorrento F00L,7a0498e2-5912-4558-9d34-418034b7507c,14,80,enabled,connected,51,34.208355,-118.30885
Sorrento F10L,d647bbfd-47d5-461c-9f8b-d4851e69dd54,34,37,enabled,enabled,5,33.949955,-117.76039
Sorrento F10L,a6ffbc50-ecfb-4cc9-be1e-7ab6c2d49b4b,16,58,enabled,enabled,16,33.159294,-116.665215
Sorrento F41L,59bd0f1c-2715-4d0c-9adc-74d80f97357d,17,22,enabled,connected,99,40.612225,-119.3877
Sorrento F41L,0c8b2d8b-aedb-40d4-8062-fd0d8117f397,20,25,enabled,enabled,65,34.3224,-117.434875
Ronin S2,34432fb9-0d4e-4dae-814e-877d7083b6ea,30,91,enabled,enabled,56,34.394318,-117.237976
Sorrento F41L,d44aeb26-70cf-4ee9-b7d1-91f070c69de9,22,40,disabled,disabled,99,38.49264,-121.17631
Sorrento F41L,cc7779a0-e3e3-46a9-a133-a84de397b010,34,68,enabled,enabled,75,42.883766,-122.42006
Sorrento F41L,b637e4d7-a0e2-4e1a-948a-57247e1fad2b,25,69,enabled,enabled,82,36.65397,-115.034195
Sorrento F41L,8385a360-41b4-4677-b7ba-311574854d9a,28,59,enabled,enabled,93,38.249306,-121.86158
Sorrento F41L,f326669c-16b2-4fa9-af2f-a4ca800bd139,30,47,enabled,enabled,78,36.148914,-118.82178
Ronin S3,109571bc-dc39-42c7-88d9-8f53c89b9fd6,20,64,enabled,enabled,62,38.767193,-122.833954
Sorrento F41L,41f92143-07c9-425b-bb18-9ba1bc054042,32,28,enabled,enabled,57,36.15352,-113.94076
Sorrento F31L,8a396f28-7c34-4357-baea-348757ca01fd,27,52,disabled,enabled,22,34.67116,-117.960266
Sorrento F20L,17eedd77-1dd0-42b5-a40e-7affe8f16a2f,15,35,enabled,connected,66,34.54592,-116.129
Sorrento F20L,89f5be5f-11d6-417e-b034-390661a03555,10,30,enabled,connected,61,34.110256,-117.904816
iFruit 3A,3653c4fe-65f2-4720-be19-d5cde2fe2151,12,71,enabled,enabled,65,33.181705,-117.15422
Sorrento F41L,b8ec5384-7440-4fd8-8516-85a8f8ebf1a2,25,39,enabled,connected,80,41.059868,-117.1116
Sorrento F41L,4bfee2b9-52aa-45d2-a683-a4f032bcbd95,19,62,connected,enabled,74,35.819878,-120.290924
Sorrento F41L,fd4ac0bc-655f-4bb2-be97-5a34bdf4be35,33,64,enabled,disabled,83,33.98802,-117.90684
Sorrento F41L,5e5e85ac-1fe0-45f0-8c74-c6cf9aa28c60,24,22,connected,connected,73,37.386864,-121.48818
Sorrento F41L,44618403-db0f-4952-961c-2feb0a375682,20,50,connected,connected,61,34.731632,-119.61007
Sorrento F41L,3ac4dc37-db27-414e-be62-857919b05453,16,59,enabled,enabled,58,0.0,0.0
Sorrento F20L,5e80ded9-cb94-4211-b4e3-a1dcc199437a,24,47,enabled,enabled,31,36.233665,-119.12871
Sorrento F41L,030fefd7-d749-4104-b95f-aaaae1739477,13,41,connected,disabled,72,0.0,0.0
iFruit 1,f4fe10c8-07e5-4eaa-bc37-760086ec2731,18,68,enabled,connected,15,33.47829,-111.3033
Sorrento F32L,d9a85414-98d7-442a-80bb-5c9545a4849d,12,84,enabled,enabled,44,42.044807,-124.076744
Sorrento F41L,f071aedf-71de-4dce-b9b0-0d70282cdbb5,15,60,disabled,connected,88,33.521915,-111.36087
Sorrento F41L,059c124b-4e78-4ef3-9dd3-9561658ce8e8,33,73,enabled,disabled,67,36.816124,-119.176285
Ronin S4,9465b75e-4097-4d8b-a195-8ceda83ff55a,25,42,disabled,connected,69,0.0,0.0
Sorrento F41L,7822a71b-15ab-4d20-8db5-9bc282cc7f9d,20,22,enabled,connected,70,36.42665,-120.81947
Sorrento F41L,6afc10d6-4314-4468-8aed-496f188f9751,12,61,enabled,connected,43,33.930996,-117.82576
Sorrento F41L,ff204369-2730-4e4a-8894-30d0b4f2afdf,33,73,enabled,connected,77,34.37081,-118.22638
Sorrento F41L,b54edb5a-ef83-41b9-95c9-8372c49af26a,10,22,disabled,enabled,45,0.0,0.0
iFruit 4,08d3cf3f-09cf-419f-98f5-04c94848d19c,25,68,disabled,enabled,26,42.112232,-124.11099
iFruit 3A,f039b4e8-2eea-4002-ad9b-aadbf722185a,18,68,enabled,enabled,24,34.124325,-117.19702
iFruit 3,d2fa0f13-06b9-4270-995e-25fd4696dd66,15,33,disabled,disabled,38,41.12966,-117.037285
Sorrento F33L,66d678e6-9c87-48d2-a415-8d5035e54a23,33,86,enabled,enabled,11,37.550022,-121.53301
Sorrento F41L,e51b9238-1c34-4cd2-8859-ca4017ff190f,33,63,enabled,enabled,45,37.319973,-121.65935
Sorrento F24L,80e68ca8-c6bd-45de-89b9-c7a8c4e5c4b8,22,61,disabled,disabled,15,33.31543,-108.937515
Sorrento F41L,b0e0f9a8-c9d7-4925-a69f-281d13597e85,11,71,enabled,connected,91,38.690083,-122.337425
Sorrento F41L,5e27562a-b8df-4500-9bce-b1951c608c6e,26,33,enabled,enabled,93,33.135994,-116.733925
Ronin Novelty Note 1,77057bf5-6e39-4cff-923b-66a5a5bcf2b4,23,93,enabled,enabled,47,34.02709,-117.88191
iFruit 2,c30fe4d3-b1c4-419f-8a78-b7b28abde90b,17,41,disabled,disabled,21,34.91067,-111.33945
iFruit 1,25010d9f-61ef-4c3d-a441-06430dfd14d7,12,65,disabled,connected,40,39.367188,-120.75145
Ronin S3,52eb6aa3-f024-48a1-b219-8bf846b2d8eb,25,67,enabled,enabled,26,36.159695,-114.90563
Sorrento F41L,71c55a27-d31a-48a9-99e7-08a04b6519a6,22,71,enabled,connected,52,37.23943,-119.18989
Sorrento F01L,8efb3c27-1b01-4d87-a941-e7645e212716,31,36,enabled,enabled,14,0.0,0.0
