Sorrento F30L,7f28a175-e2c2-4d9a-905e-1f46411f33b8,16,83,enabled,enabled,67,34.954853,-114.48535
Sorrento F41L,6a6bd5ab-6f00-4232-801a-af57af064111,22,39,enabled,enabled,58,43.08826,-122.67824
Ronin S1,db73dc98-18ed-4d75-90c4-25a5c944f6d3,28,53,enabled,enabled,55,34.28692,-118.49884
iFruit 4A,0dd1930c-723c-4bd6-8f12-48831c05b199,24,22,enabled,enabled,3,34.114906,-117.85992
Sorrento F21L,540eec56-f397-4064-9fae-541fe63dfc3c,30,27,enabled,enabled,50,33.69783,-108.59811
Ronin S2,71720181-7dc6-4e34-8401-35b605c0be2a,29,89,enabled,connected,37,35.39501,-117.54368
Ronin S2,89e7eea1-d591-4494-a606-a0f90536b896,13,33,enabled,enabled,33,36.05371,-114.530624
Sorrento F41L,56d87542-0c79-43c3-8184-01d0e595caed,22,47,enabled,enabled,61,34.605534,-117.80717
Sorrento F41L,28b4fefa-8b09-4e52-847e-ce34b76bcd3c,20,33,disabled,connected,48,38.653923,-122.121216
iFruit 2,22d7d899-428b-4759-93b5-59cf18304634,30,81,disabled,connected,38,34.1787,-117.881584
Sorrento F41L,a524d990-879e-4d41-8596-4c75a65354ef,33,74,connected,enabled,54,34.78062,-118.120445
iFruit 2,f1f6e396-a5d3-4fa1-af90-d62d20a0fa7f,12,45,enabled,enabled,52,34.84047,-114.4921
Sorrento F11L,f5592ce1-8120-46be-8e82-ff8f7108f4c3,12,22,enabled,disabled,35,38.598473,-122.69849
Sorrento F41L,a6e2f379-910b-46f8-8352-0596cd7d286b,13,28,enabled,connected,93,33.360966,-111.250084
Sorrento F41L,5ed62a33-b89e-475c-962e-811bf93cc656,14,67,connected,enabled,61,34.574333,-117.75805
Sorrento F41L,3a43f7f4-d05f-47fe-ad50-47d04c490e0e,24,32,disabled,connected,75,39.606796,-120.447174
Sorrento F00L,37360baa-0eef-4288-9301-f92c704e21c9,34,45,connected,connected,66,38.52314,-120.87683
Ronin S2,71720181-7dc6-4e34-8401-35b605c0be2a,29,28,enabled,connected,34,35.180683,-117.88477
Ronin Novelty Note 1,d2fd32f5-3c72-472c-aee8-93e9864d7b05,30,31,enabled,connected,37,34.193695,-117.99897
Sorrento F10L,c5a72d60-2d16-4b35-b9aa-e70c6eae7716,10,22,enabled,enabled,28,38.148354,-119.88291
Sorrento F41L,64b3b220-c725-4a16-b62c-92fc1c324d3e,23,74,disabled,enabled,57,33.985832,-118.098656
Sorrento F41L,1c789ec1-eed8-478e-8123-d6d253f4fc97,13,46,enabled,enabled,47,36.335976,-118.983406
Sorrento F41L,baca5776-d1b9-4b90-90e2-e518a1bebb35,29,63,enabled,enabled,50,0.0,0.0
Sorrento F41L,35083890-ab26-4d57-9334-bc8be978ee91,28,29,connected,enabled,70,0.0,0.0
iFruit 4A,3a60e6e4-9dd8-4ac2-8603-6e364be88c60,25,87,enabled,enabled,69,0.0,0.0
Sorrento F21L,3c6ad768-a510-43b4-9050-aad293b75373,16,67,connected,connected,11,33.653713,-117.66945
Sorrento F41L,2fee18bf-5d80-47c9-aea7-bf9ac10e5fc5,18,53,enabled,enabled,60,37.548004,-121.401245
Sorrento F22L,1c84f3b8-357b-4bc1-89e1-1d16f9559d8b,29,21,enabled,disabled,35,0.0,0.0
Sorrento F24L,81239cb5-c8ea-447c-bf7f-c4be10824e31,34,43,enabled,enabled,17,0.0,0.0
Sorrento F41L,faaca4db-a6d4-4356-985b-00327911a8fc,16,27,enabled,connected,53,34.032948,-117.95052
iFruit 3A,fe4674a7-0632-494a-aaf3-f5865a724e1c,32,54,enabled,connected,15,37.921642,-119.640175
