Ronin S2,ecce6f12-b212-4c98-ac94-a5f0778594df,20,44,enabled,disabled,28,38.294544,-121.99815
Sorrento F21L,daa2a8f5-8971-485d-b7ce-0e0ceb5f1369,31,78,connected,disabled,53,37.8166,-122.35951
Sorrento F32L,3553cb00-178a-4c7b-8b8e-d448a4e01ede,25,95,enabled,connected,48,38.088554,-120.00149
Sorrento F41L,5741c7a2-ae2b-45ea-bd04-32956ec49bab,18,57,enabled,enabled,95,34.060596,-117.38749
Sorrento F41L,2b3f2895-03fb-402e-8fdc-1f4e2ae7095e,28,53,enabled,connected,79,38.23722,-121.85591
Sorrento F30L,06cff20a-f574-4a88-b026-4e8142330d20,34,65,enabled,enabled,2,34.61836,-118.81744
Sorrento F41L,d9f02823-3f9e-4a13-be2e-d907da47c6e8,20,67,disabled,enabled,63,33.822796,-117.78383
Ronin S1,7bb85d16-b676-4d3f-a5c4-30e6783c9ece,20,71,enabled,connected,54,37.871662,-122.242836
Sorrento F41L,6e580e78-dc19-471f-bb03-9315738a418d,14,23,enabled,connected,47,38.344193,-121.30745
Sorrento F41L,b52efb94-e872-4a8a-9563-4808fc1386f6,30,49,enabled,connected,83,0.0,0.0
Sorrento F41L,72196200-a1a8-4908-8b30-6ac6bb9566fc,13,42,enabled,enabled,48,37.989254,-122.24694
Sorrento F41L,d32f822c-e47a-4b09-9842-beb7a5387255,29,41,disabled,enabled,53,40.175873,-122.38481
Ronin Novelty Note 1,8f66872b-a3d1-4b8a-b11d-249ba14840a2,17,88,enabled,disabled,4,34.427135,-118.495255
iFruit 4,ff10e0c2-8f5c-4667-8006-7e1ca12bbaa7,12,65,connected,enabled,30,33.662804,-111.289314
Sorrento F41L,c5cad841-6e74-4dbb-b35b-63c4e20e3a43,24,63,enabled,connected,43,34.255272,-118.1227
Sorrento F41L,ac474faa-e53e-411b-9233-953ab0d9c91f,15,38,connected,enabled,80,34.2654,-118.073326
Sorrento F24L,b868f34c-bccf-483c-bc90-572a376487c9,18,40,enabled,enabled,8,33.57799,-111.702515
iFruit 1,4cb21850-3613-4470-be4b-c49352af8aff,14,81,disabled,connected,8,0.0,0.0
Sorrento F41L,20c1144f-0e27-4cbd-8e8f-2447fd4dbc92,22,28,enabled,connected,91,42.92576,-122.436646
iFruit 2,5c2d40d8-b1e0-4c2a-b050-06ca6c590741,16,62,enabled,connected,17,0.0,0.0
Sorrento F41L,95021345-ba4c-4894-b294-e0dc7d423f20,23,60,enabled,enabled,52,37.428562,-122.23157
