Sorrento F00L,37360baa-0eef-4288-9301-f92c704e21c9,14,24,enabled,enabled,46,38.27406,-120.91184
Sorrento F41L,8be4ede2-d235-44eb-95b1-7321b23993d1,12,41,disabled,connected,79,36.665947,-120.93565
Sorrento F41L,5ebba9ba-531d-430b-8eb7-c3a023b1e754,11,68,enabled,enabled,40,34.174786,-118.13226
iFruit 3,63437e3c-a9bf-4a5a-a716-9f30cabb5402,19,78,connected,enabled,26,34.470947,-117.892975
Sorrento F22L,8192224c-2792-4c2d-8afc-a1284ca82c1e,31,89,enabled,enabled,27,45.037865,-117.649216
Sorrento F30L,cbc82749-559d-486f-80f8-618a7b78c449,26,52,enabled,enabled,5,36.164997,-114.78329
Sorrento F41L,58351567-93c1-4a19-8a67-19bee11d5d6e,32,37,connected,disabled,91,34.691216,-118.53736
Sorrento F41L,422ee721-35e5-4b1a-967c-4a3e036b1550,12,34,disabled,connected,80,37.219902,-121.87248
Sorrento F31L,9a76af36-596f-4a2c-b519-2c17d2e92d9c,30,68,disabled,enabled,32,35.11134,-111.47812
iFruit 1,61f3f622-427a-4020-98e6-d6a4fccc369c,30,99,disabled,connected,44,40.10327,-122.2269
iFruit 5A,845b744a-4018-49c5-b70b-18b001ee2b86,12,75,connected,connected,4,34.23157,-117.53472
Ronin S2,f8a867a2-5551-49ab-aa1f-f51bae402a33,27,23,enabled,enabled,27,33.82306,-117.40731
Ronin Novelty Note 4,66d0620f-1313-495b-88ca-107a38f2129d,23,50,enabled,disabled,26,45.48216,-117.90312
Sorrento F41L,16965f50-b373-497e-a9f3-3f241122e078,12,41,enabled,disabled,53,35.489666,-120.10541
Sorrento F41L,f629985f-820f-4288-a14e-371a8f47516a,15,69,enabled,enabled,86,34.700726,-116.05213
Sorrento F11L,20229973-40ec-4477-a188-7f345fa7c3fc,16,67,enabled,connected,45,34.25458,-117.84242
Sorrento F24L,1fbe98ee-bb55-40d9-98ee-2569de7e763a,21,66,enabled,connected,44,42.76274,-122.545654
iFruit 5A,22834670-10f4-4ebc-a65c-709556e59c7e,23,57,enabled,disabled,28,45.51364,-117.512886
Sorrento F41L,1d9f4c7c-4393-47e9-9ad2-fc8079ca63e9,30,28,connected,enabled,87,36.17196,-114.66357
Sorrento F41L,f2d316b5-f04f-44f4-8464-e0d891861b7d,23,35,connected,disabled,41,33.866848,-117.818054
