Sorrento F41L,db1d3967-cde0-4246-aa1d-fa536b6f63de,33,36,enabled,enabled,92,33.91294,-117.751755
Sorrento F41L,1b6f3c41-f0da-4817-a20e-3c1ee765e8e6,17,58,enabled,connected,99,34.771225,-111.35677
Sorrento F41L,fc55a1c6-5a2c-49ac-bbbb-e41e777e60b0,23,71,enabled,connected,90,32.94493,-116.91446
Ronin Novelty Note 2,74caa64c-c859-4072-99a2-ee8ca0fb7178,23,99,enabled,enabled,18,34.118645,-117.70572
Sorrento F00L,9ecdd75d-d7d4-4fb0-a119-15992f6f086c,32,74,enabled,disabled,53,45.852436,-122.90257
Sorrento F23L,6bdd55fe-421c-4f88-9140-bd6c1521b329,22,34,enabled,connected,18,43.141853,-122.688156
Sorrento F30L,cbc82749-559d-486f-80f8-618a7b78c449,24,34,disabled,enabled,27,36.156578,-114.49668
iFruit 5,57ecb656-f558-4b7e-8a29-7941de477b91,27,20,enabled,connected,22,37.30245,-122.08071
Sorrento F20L,cd0621d9-3f27-4025-a6fe-aeeb2d0b8724,16,85,enabled,connected,12,35.61254,-120.203354
iFruit 1,85f35a0d-752d-4b20-8fc7-ba28e244cf04,16,81,disabled,connected,48,37.158813,-119.57999
Sorrento F00L,43fcd529-9d63-4f1e-9917-b0731392473a,28,39,disabled,enabled,21,36.170376,-114.80599
Sorrento F41L,695b45ac-7c8a-49e0-bfd5-3405c05e1f93,18,70,enabled,connected,73,33.583538,-108.93435
iFruit 3A,d31719c1-ecee-49af-8e48-8bf349dfa70c,25,90,enabled,enabled,57,36.0463,-118.91274
Sorrento F00L,688b948b-425e-4de2-a641-0763094be078,24,97,disabled,enabled,14,38.42543,-121.18011
Sorrento F21L,bb7dd8c0-5b3d-4131-9382-8e9a10f2ea6c,20,77,enabled,connected,10,34.091633,-118.126076
Sorrento F30L,b19765a2-bfd5-4c09-93f5-d092ae136d0b,32,53,enabled,enabled,32,37.541664,-121.2615
iFruit 1,f66ecd55-3961-4374-ae60-836d9b44ecb0,14,91,enabled,connected,44,0.0,0.0
Sorrento F41L,36b4236e-3726-4f94-b080-36840ddf548d,32,34,enabled,enabled,46,0.0,0.0
iFruit 2,f7cb6e4d-2589-4d32-b85b-53b4fdd0a1ab,27,23,enabled,connected,56,37.439392,-122.023254
Sorrento F41L,32af1a0b-ca7f-4906-9772-9eb9435e7e4c,31,28,connected,disabled,63,33.665737,-108.921326
Sorrento F41L,77f8533a-3e82-4ebc-b163-ae003be962b4,26,31,enabled,enabled,91,36.24217,-114.51437
iFruit 2,f7cb6e4d-2589-4d32-b85b-53b4fdd0a1ab,28,46,connected,enabled,1,37.29994,-122.09788
iFruit 3,b4700143-813b-4952-bc53-31c2d0fa6f06,11,52,disabled,disabled,1,39.836243,-114.510155
Sorrento F41L,7bc556b9-479d-4fd3-a5e4-0fbaecf3c655,33,48,connected,enabled,56,38.27244,-121.11454
Sorrento F01L,f2d5b3cd-e5b0-42ef-8807-d22243a63a98,30,92,connected,enabled,6,34.352146,-117.42938
iFruit 2,512a2a3c-e372-4f00-8c44-d3cdfdafc77b,16,36,connected,enabled,46,44.350437,-122.91993
Sorrento F10L,9892be30-17ff-4091-b7ac-b6a1d77f9bbe,30,21,disabled,disabled,3,34.286465,-117.8953
Ronin S3,4480a395-f401-4a9d-92d9-06b6094c5a66,10,75,enabled,disabled,39,36.016113,-118.874084
Sorrento F23L,c915d860-020b-4a29-ba22-8696cdb906d7,18,62,disabled,enabled,53,38.80352,-121.36433
Sorrento F22L,7cb4de90-a32f-463a-afce-958c045e9788,24,85,disabled,disabled,44,45.65069,-123.09335
Ronin Novelty Note 4,acd2503b-8882-4f84-8497-5b636f30c214,26,35,enabled,enabled,14,34.72128,-116.480835
Sorrento F41L,95021345-ba4c-4894-b294-e0dc7d423f20,16,72,enabled,enabled,75,37.452293,-122.32845
Sorrento F41L,be7d7344-e341-4648-9c49-9280e6c04287,19,62,enabled,enabled,70,45.77579,-121.85422
Sorrento F21L,1550e0d7-2fc0-4fd8-a743-3d312df8effa,25,92,enabled,enabled,55,35.041145,-111.644875
Ronin S2,8a28e320-7d9d-47a3-b8b9-4d00356e451e,30,60,enabled,connected,23,43.091114,-122.499
Sorrento F24L,98f10993-9d85-4e67-bfc9-3378c3fc9b86,18,60,connected,connected,40,36.37129,-113.944496
Sorrento F01L,675c9f3b-f17a-4d85-b0b2-4bb01a38e416,11,89,enabled,enabled,6,38.151833,-119.721535
Sorrento F10L,d1508961-d136-4d00-83a3-b00cf431d9d5,17,78,enabled,connected,11,39.523342,-120.71621
Sorrento F41L,695b45ac-7c8a-49e0-bfd5-3405c05e1f93,20,53,connected,enabled,99,33.518932,-108.99047
Sorrento F41L,01963f44-28ed-4009-937e-24bf3a6a6c59,29,52,disabled,enabled,43,34.129707,-117.97493
Sorrento F22L,67e75946-3fc4-4e6b-a107-74d936c3000a,20,23,enabled,enabled,64,34.37649,-119.43731
Sorrento F01L,cdae7984-45e2-4ed8-b73a-40b257df2e67,28,64,enabled,disabled,16,37.420364,-122.06734
Sorrento F00L,711ac24a-cbd4-488e-91f2-299ac65ebbbb,19,50,enabled,enabled,62,39.26846,-119.36752
Ronin S1,dbcd070f-628a-451f-87a7-ae91ea604178,27,72,disabled,enabled,62,0.0,0.0
Sorrento F00L,f6e9cf31-f92d-478f-ab89-955835c23683,17,61,enabled,enabled,35,38.02138,-122.22681
Sorrento F41L,98d5be6d-71c6-41b4-8dd2-a0a27688c5d3,13,57,enabled,enabled,91,34.061382,-108.8073
Sorrento F41L,7b210da3-c493-4041-9c9c-2d63ce51b003,18,37,enabled,connected,56,33.921703,-117.80838
Sorrento F31L,9a76af36-596f-4a2c-b519-2c17d2e92d9c,34,67,enabled,enabled,7,35.036655,-111.515175
Sorrento F41L,9ecfb75f-3021-4a66-9a1c-e21cc6747a5c,34,66,enabled,connected,68,36.448467,-120.729774
Ronin S1,63857c76-fc50-4462-8286-1f94f227c802,26,34,enabled,enabled,42,32.783024,-116.89596
Ronin S2,b13ece99-62ab-4c9f-a366-6a06bd5e877f,25,96,enabled,enabled,18,38.846344,-121.090614
Sorrento F41L,5e5e85ac-1fe0-45f0-8c74-c6cf9aa28c60,12,50,enabled,connected,74,37.19784,-121.59543
Sorrento F30L,06cff20a-f574-4a88-b026-4e8142330d20,33,76,enabled,enabled,43,34.48089,-118.79412
Sorrento F41L,f326669c-16b2-4fa9-af2f-a4ca800bd139,15,49,connected,enabled,85,36.333046,-118.95741
Sorrento F41L,9352417e-81c4-4054-8e5e-9216b07a21c2,23,31,disabled,connected,98,0.0,0.0
Sorrento F10L,a6ffbc50-ecfb-4cc9-be1e-7ab6c2d49b4b,29,24,connected,enabled,3,33.37523,-116.49416
Sorrento F30L,ee81e5ac-6ebd-4bae-9738-476c5c59daf5,21,48,connected,enabled,7,39.347103,-119.71885
Sorrento F24L,e8aa5683-2465-42a5-82a7-b9045475cdda,13,44,disabled,connected,35,32.845688,-117.080666
Ronin Novelty Note 1,68e7a392-0684-4d90-a6c2-1c71298bb9c6,31,94,enabled,disabled,17,38.260567,-122.11677
Sorrento F41L,1c789ec1-eed8-478e-8123-d6d253f4fc97,26,32,disabled,enabled,92,36.340534,-118.876175
Sorrento F00L,74d1888a-365c-4267-bfcb-ac0a4545a0bb,20,23,disabled,enabled,40,33.876873,-118.05332
Sorrento F22L,69ce4a6e-8290-46f9-8f43-d9139b9b0f08,14,82,disabled,enabled,43,35.829113,-120.24567
Ronin S2,1ba2d807-01b0-4d0e-9e6e-8b5a88e412dc,18,33,enabled,enabled,17,33.879276,-108.89525
iFruit 5,cf2f61c1-791d-4db4-ad67-8c0e370d76dc,25,38,disabled,connected,40,34.797096,-111.74897
Sorrento F20L,7c7b3e97-ef49-4985-8429-6622c9fa1237,11,83,enabled,disabled,31,36.760624,-119.427895
Sorrento F41L,f6b7e3a3-6cce-4c56-b82e-7477a5ad9111,20,20,enabled,enabled,96,36.807278,-119.284485
Sorrento F22L,1c3ba44a-4671-403f-8e85-b5aadc0f04bd,23,57,enabled,connected,42,34.216694,-118.1804
Sorrento F41L,60942ce4-c7fb-4538-9863-050b53d87952,32,27,connected,connected,62,40.811417,-119.516365
Sorrento F11L,2f04d3ff-9dfd-4f5d-b755-ac4507649ffb,25,66,enabled,enabled,61,35.00508,-114.18312
Sorrento F41L,9bc750f2-f74c-400b-b468-37f1c49d899f,16,40,enabled,enabled,62,34.20549,-117.896416
Sorrento F22L,9c2f7109-f90f-43e4-9733-ac1bf53961b5,23,53,disabled,enabled,63,36.830536,-119.22576
Sorrento F23L,caff857d-21de-49c6-bf20-2e11ac3e5a59,24,64,enabled,enabled,35,45.90854,-123.09598
Sorrento F41L,d1252132-1e0b-42ea-bda4-117ae471f1d8,11,62,disabled,connected,99,38.03262,-122.12013
Ronin Novelty Note 1,378b7f98-3abb-497c-8ece-5d795c2503ec,12,70,enabled,enabled,7,37.403515,-121.383545
iFruit 4A,8b839b19-88b3-4da3-8e68-735c85755bb1,23,92,disabled,enabled,22,38.20803,-120.965416
Sorrento F41L,b0f905e7-58a2-45b7-a82e-ba5ff3709a5d,17,46,enabled,enabled,60,34.400753,-119.54256
iFruit 1,4072138f-f89e-4234-8e41-b5f0a17b216c,25,44,enabled,enabled,4,38.717976,-122.3493
Sorrento F01L,5378ad8e-ae73-4f38-b403-30a410d898cd,30,37,enabled,connected,9,38.670338,-122.193855
Sorrento F41L,5b42e782-f0ab-4428-aea4-cbeaf77032ff,21,54,enabled,connected,82,34.464764,-118.06651
Sorrento F30L,1069a040-1a86-47c4-b724-e29b6a14d592,14,49,enabled,enabled,62,34.28231,-117.524864
Sorrento F41L,35083890-ab26-4d57-9334-bc8be978ee91,16,70,connected,disabled,99,38.31593,-122.2309
Ronin S1,2ab3943f-c1d7-42f8-b4b1-50f0b9d5d51d,32,68,enabled,disabled,10,46.003155,-122.00758
