iFruit 4,5a7da6c5-3313-4045-8f4e-4a6a526a0370,16,78,disabled,disabled,31,39.38408,-120.66423
Sorrento F11L,64a8382f-6168-4c70-95fb-c48fb449560d,11,71,enabled,enabled,27,38.302124,-121.98431
Sorrento F41L,5576a501-c87d-46aa-b7d5-e8363f28e61d,27,48,disabled,connected,91,44.576096,-122.786095
Sorrento F22L,cac0d640-6364-46f0-a689-937982f9f97a,28,77,connected,connected,8,44.40953,-122.75702
Sorrento F20L,17eedd77-1dd0-42b5-a40e-7affe8f16a2f,21,94,enabled,enabled,18,34.65063,-116.49887
Sorrento F41L,d768e05e-b9c8-4a97-b2f9-a95a9dab83cc,15,49,disabled,enabled,61,36.334354,-120.6597
Ronin S1,b707f889-4d8f-48b6-aebd-02278196d383,21,20,enabled,disabled,15,38.13864,-119.73842
iFruit 2,6204a8bf-ef8b-4dc5-b2c7-a1b23ea13f91,25,31,enabled,enabled,61,34.0903,-117.49983
Sorrento F01L,bb3d7de3-3160-4bbc-b328-ad1650058c33,28,69,enabled,enabled,55,34.866028,-115.63326
Sorrento F41L,2ad3a2df-fbaa-46df-b465-61a30cb1a2f6,25,52,connected,enabled,56,38.00895,-121.424
Sorrento F41L,470c76f9-e94c-4dbb-a697-16420609df75,23,60,enabled,connected,99,37.45768,-121.29827
Sorrento F01L,675c9f3b-f17a-4d85-b0b2-4bb01a38e416,32,82,connected,enabled,17,38.259785,-119.80896
Sorrento F41L,f5451797-d234-4185-96f8-5f07200079a0,10,28,connected,enabled,53,33.294262,-116.30493
iFruit 2,05b3823d-b616-4b8d-8a23-305b4d247779,25,94,enabled,connected,55,44.426792,-123.18343
Ronin S1,83830d0e-4009-4e81-b4cb-ed6200814d29,17,27,enabled,connected,8,33.156727,-116.95258
Sorrento F41L,3f3a7add-a9a2-4009-987b-595530e7f9c1,25,38,connected,enabled,94,39.140766,-121.36258
Sorrento F31L,9a76af36-596f-4a2c-b519-2c17d2e92d9c,15,36,connected,disabled,32,35.06955,-111.77266
Ronin S4,d8724b4c-814e-41dd-aca1-676993ed5a23,13,41,enabled,enabled,62,37.95205,-122.081184
Sorrento F01L,b65699ad-aa6e-4fa7-9155-eef652807ad6,11,38,disabled,enabled,43,37.222836,-121.92333
Sorrento F32L,002aff81-4a47-4def-a576-f3d255800237,28,95,enabled,connected,57,34.224304,-117.82398
Sorrento F23L,66444656-46e8-4c8b-9f51-72430a2e6747,18,56,enabled,enabled,37,45.83928,-122.769135
Sorrento F41L,aa96a91d-514d-4662-ab52-2a21879d9320,16,23,connected,enabled,89,36.456192,-114.90889
iFruit 5A,f11698ee-273c-4fa9-a6bd-a2dd71ca214a,12,87,enabled,connected,42,44.333076,-123.00985
Sorrento F10L,295d0ba1-5d14-46a8-a188-fd6bc1c27688,26,60,enabled,connected,19,38.662613,-122.39668
Sorrento F23L,01043939-92f2-4e07-be4a-087f514380c0,12,45,enabled,enabled,32,38.541355,-121.271095
Ronin S2,02569a80-c8d0-4cf8-bf96-a0959af0ebbc,27,71,disabled,enabled,58,0.0,0.0
iFruit 2,396152e9-37cd-4cec-bbe3-83547ba93c93,22,83,enabled,enabled,9,36.401413,-114.06616
Sorrento F24L,b4c1b03f-3df4-4ce8-80d1-345e52e8a789,14,62,enabled,enabled,6,0.0,0.0
iFruit 3A,e6fe63d4-52d7-4b24-89dc-4db96ba52af3,31,73,connected,disabled,20,34.282246,-118.04565
Ronin S1,90d30931-6664-4a1f-966c-ab0c3b37156e,23,93,enabled,enabled,63,33.291264,-111.69963
Sorrento F23L,e4dba10f-7185-484c-ad7e-16ecd8a206dc,22,94,disabled,enabled,14,34.405518,-117.98531
Sorrento F11L,4b4e2d1e-1208-40f2-bf6a-0f6eebf6be2a,31,21,disabled,enabled,8,34.466427,-117.781906
Sorrento F41L,8f988950-1943-49e3-8c3c-20ec5fd78df4,28,64,enabled,connected,63,35.738914,-120.1328
iFruit 5A,85542207-d3df-4d77-aa25-6720bf50b6e7,27,41,enabled,connected,37,38.05234,-122.22429
Sorrento F01L,d8aa6ff9-ad59-4590-9c19-3ebde8a024b0,13,45,enabled,enabled,32,38.153374,-119.70484
Sorrento F41L,9ebc011e-564e-486e-8b53-906930bd7cab,15,23,connected,enabled,70,32.644627,-110.8351
Sorrento F41L,9e1c192d-6d4c-47c7-83eb-5044106ae12d,23,22,enabled,enabled,54,38.31259,-122.23246
Sorrento F01L,8efb3c27-1b01-4d87-a941-e7645e212716,24,50,enabled,enabled,42,35.325245,-117.61435
iFruit 1,a6a3a97d-c5fc-4f0a-9dea-8c54ffad178b,27,45,enabled,connected,64,33.83243,-108.93384
Ronin Novelty Note 1,a95484a6-9ba4-43be-aeea-b09bf0e74a4f,25,76,enabled,disabled,52,34.41733,-118.58298
Sorrento F41L,0ec0a4ec-3bd3-4250-aa0f-31394654dcfb,21,58,enabled,enabled,71,34.219402,-116.6162
iFruit 2,9531e609-ee8c-4ac7-b8c3-17458f6c03d4,16,59,enabled,enabled,18,36.926983,-119.425896
iFruit 4,594ff7a7-7171-477f-83f1-81b81b06354c,20,92,enabled,connected,48,34.560436,-118.213264
Sorrento F10L,52aa3330-6713-447e-b0cd-9f979c44165c,30,98,enabled,disabled,14,34.040035,-117.75522
iFruit 4,5a7da6c5-3313-4045-8f4e-4a6a526a0370,32,88,enabled,connected,27,39.429165,-120.643555
Sorrento F41L,5194c670-2463-40d8-8dd5-7bbecd86f8ca,19,72,enabled,enabled,50,34.081467,-117.639824
Ronin Novelty Note 1,e323326e-888e-44ed-ae48-7981a737b8ed,33,59,enabled,disabled,10,45.361736,-117.82051
Sorrento F41L,060a5888-ebb4-4fd4-b67d-3ddfe65bf683,20,35,connected,enabled,44,37.405956,-121.898605
Sorrento F20L,67ed4895-8670-47aa-9d73-78611771bb3f,25,45,enabled,enabled,11,33.71356,-111.640594
Sorrento F20L,7544df06-7f0a-46dd-abd3-2479587dd116,31,80,enabled,connected,56,34.11947,-117.82094
iFruit 2,0cdda99b-96aa-4430-9d8d-a54b2cc2980e,23,74,enabled,enabled,37,34.227634,-118.04766
iFruit 3,8f45fd83-adbd-409d-ae5d-17fb02613770,28,82,enabled,enabled,32,35.322918,-115.525536
Sorrento F41L,6d70d457-79b0-4a03-b5a6-8b02658c30ef,18,60,enabled,enabled,73,35.47858,-120.4181
iFruit 1,f66ecd55-3961-4374-ae60-836d9b44ecb0,20,49,disabled,disabled,32,46.03987,-121.71368
Ronin Novelty Note 2,dd6a8a6c-2035-435f-a70e-9015572d049f,26,93,enabled,enabled,43,33.82219,-117.93889
Sorrento F41L,249027d7-0434-4891-87f1-83238fe4a58a,27,68,disabled,enabled,41,32.920902,-116.47674
Sorrento F41L,cd0a0626-727d-47bd-b6e8-ee58f2c37831,18,49,enabled,enabled,88,42.84333,-122.74745
Sorrento F30L,92430db0-ac8e-4e55-b0a0-df957820c1a8,10,90,connected,enabled,47,0.0,0.0
Sorrento F21L,cc084747-ebe1-4df9-a705-5c89111529da,10,61,disabled,enabled,61,39.487785,-114.545746
Sorrento F41L,4278ddf0-14da-42f5-aece-bb646179d17a,10,74,disabled,connected,99,38.71721,-121.35001
Sorrento F20L,5e80ded9-cb94-4211-b4e3-a1dcc199437a,14,76,connected,connected,48,35.998257,-119.08464
Sorrento F32L,840e2651-29b0-4d61-ade0-4691daeb2289,15,20,enabled,connected,44,34.017567,-118.055115
Sorrento F23L,01043939-92f2-4e07-be4a-087f514380c0,31,96,enabled,connected,19,38.83056,-121.21104
iFruit 3,5c0eaf83-7c3f-41dc-ab04-0d8dd1ff2d02,32,30,disabled,enabled,57,35.69149,-111.45901
iFruit 3A,d31719c1-ecee-49af-8e48-8bf349dfa70c,18,75,connected,connected,4,36.237965,-118.789925
Sorrento F31L,3231970a-62a3-4be7-83f0-ec75186ecab8,17,52,enabled,enabled,10,34.28682,-118.00464
Sorrento F33L,0dad6e6a-f2b9-43a9-b0a9-0fc1c2621c2b,16,35,enabled,enabled,54,37.46054,-121.86026
Sorrento F41L,e2d4bd9b-2925-4b70-82dc-d85d108e4c8c,24,38,connected,enabled,90,33.41216,-111.612274
Sorrento F41L,22fa4fd3-5c79-4894-96d8-ca6a99efb99e,32,47,enabled,enabled,89,39.222504,-119.32364
Ronin S1,9c82628f-cb22-4ceb-998f-e943dc1ca5bb,12,55,disabled,disabled,3,0.0,0.0
Sorrento F41L,b52efb94-e872-4a8a-9563-4808fc1386f6,19,49,enabled,disabled,68,33.268883,-116.521065
Sorrento F24L,6665c878-f2f2-46f2-9ee9-b998744be6e2,12,21,connected,enabled,61,36.304417,-114.59797
iFruit 4A,dcea49e6-4601-4313-a891-ea1b630325e6,24,29,connected,enabled,3,36.574608,-121.05232
Sorrento F22L,e47760f4-c070-4753-9563-a824e4d72cd2,16,61,connected,enabled,42,39.652554,-120.75226
Ronin Novelty Note 2,490d9da9-16ef-4016-81bc-5f72eb5cb2a4,20,92,enabled,enabled,30,39.62414,-120.2857
Sorrento F41L,10941738-63ed-45c5-9623-d957e377bd12,29,31,enabled,enabled,45,37.62287,-121.96461
iFruit 5,bfb590dc-2658-4c86-bac8-8a4fbec0e999,25,57,disabled,enabled,6,34.242016,-117.17711
iFruit 2,f3ac81ed-21d7-45c7-ada3-35f5c1a400d9,11,40,enabled,connected,56,37.58769,-122.05005
iFruit 3,2bbc5257-8bd3-4111-82f2-76e0ccc0dd52,17,24,enabled,connected,31,34.352848,-118.06799
Sorrento F41L,13f02cf9-6d52-44f7-9aee-c951a483a5f6,19,41,enabled,enabled,94,39.524155,-120.40418
Sorrento F01L,ae5c8754-612f-4fb3-bd48-277473e05ccc,16,34,enabled,disabled,66,34.044434,-116.75312
Ronin Novelty Note 4,66d0620f-1313-495b-88ca-107a38f2129d,11,90,disabled,connected,65,0.0,0.0
Sorrento F41L,13f02cf9-6d52-44f7-9aee-c951a483a5f6,29,73,disabled,enabled,80,39.259354,-120.59297
Sorrento F10L,9203979b-a24c-416e-a9cd-fb9b03130c8b,28,85,enabled,connected,26,37.156143,-119.583435
Sorrento F41L,f3d3955d-c619-47f1-a968-2024e9f5a1c7,10,21,connected,enabled,68,35.44377,-120.503105
iFruit 5A,429239ad-ddb4-4272-8992-4790c42a63b5,12,34,enabled,enabled,36,37.032516,-119.3831
Sorrento F21L,cb3db905-8908-46eb-9b3f-96ebb3490cf3,25,58,enabled,enabled,9,40.08433,-122.34318
Sorrento F21L,59b9ec07-f4bf-4b32-a064-35e48b7031d1,13,23,enabled,connected,35,32.676907,-110.534676
Sorrento F11L,4b4e2d1e-1208-40f2-bf6a-0f6eebf6be2a,14,81,disabled,disabled,19,34.55478,-117.654884
Ronin Novelty Note 1,1d8b24ee-4f3f-421f-aba1-6c439b7164f1,28,28,enabled,connected,28,40.193188,-122.49095
Sorrento F41L,2e1ca49d-355f-4f9d-acaa-e57d7d7e7596,30,44,enabled,enabled,74,37.067688,-119.33518
Sorrento F21L,e0f90e07-1878-4c2f-a1b6-31e21f304581,34,57,disabled,disabled,16,38.734818,-121.05811
