iFruit 2,3e8e0df7-4822-4130-868c-f0d5eaca0665,30,75,enabled,connected,12,34.646454,-118.38833
iFruit 3A,ba379cd5-1523-4c4b-bde1-2b0db8567c32,12,89,connected,enabled,55,34.342865,-118.27822
Sorrento F00L,d488dfbf-fbf1-418f-9717-0c6742b67198,14,90,enabled,enabled,35,39.673862,-120.320114
Ronin S1,a87705e9-e3b2-4f9b-95c5-2aeb55eee655,18,67,enabled,enabled,1,36.23368,-114.47131
iFruit 3A,9261956e-59e2-4793-865f-35148fc80be4,13,92,connected,disabled,68,45.229183,-117.492905
Sorrento F23L,38c96ce3-0fb0-45d1-a02e-e8e2628a126a,25,83,disabled,connected,12,36.061836,-113.8882
Ronin Novelty Note 1,88d259d3-5a17-401b-b9e7-b1f71a824560,26,38,enabled,enabled,14,37.415813,-121.33584
Sorrento F11L,666658ad-5976-40ad-b3e1-92e8c252a68b,27,53,disabled,connected,68,34.60016,-118.04558
Sorrento F22L,e47760f4-c070-4753-9563-a824e4d72cd2,31,63,connected,connected,53,39.45675,-120.50216
iFruit 1,489de5e8-1335-4730-8bbb-6f56850b92d1,15,43,enabled,enabled,56,33.91459,-116.88683
Ronin Novelty Note 1,95b553e2-7aaf-4afa-b19d-ca20ed7b8107,18,91,enabled,enabled,22,33.747246,-117.50585
Sorrento F20L,d92fee93-c623-4a8e-8bc0-e9e51e227bbb,15,20,disabled,connected,63,36.256763,-113.89816
iFruit 4,dc9bdaf5-ce88-4f7a-951d-cf16ada04834,27,24,enabled,connected,29,39.315865,-120.37007
Ronin Novelty Note 4,5c3c69b0-bdae-4bdc-9c1f-25be2a2aae50,12,53,enabled,disabled,35,33.834442,-117.87132
iFruit 4A,e8905b9e-096a-4d0f-9c45-eca58eff4bba,10,32,enabled,connected,60,35.48662,-120.065994
Sorrento F41L,27ada449-da0c-40a9-b02a-f138e6ff3a0b,22,55,connected,enabled,44,35.496433,-120.15132
iFruit 4A,89280c2f-6ce2-4cd8-8a6d-ff34001bd543,22,58,connected,connected,19,39.075165,-119.57904
Sorrento F40L,661f4160-1ce7-4e4f-91a0-5002170700e4,24,24,enabled,disabled,40,37.85294,-122.2274
Sorrento F22L,1c84f3b8-357b-4bc1-89e1-1d16f9559d8b,27,81,disabled,connected,68,39.57497,-114.475945
Sorrento F41L,9b38ede5-fa23-48a5-8ea8-31bc31ed52dd,10,69,disabled,connected,65,33.8045,-117.74135
iFruit 3,14415192-a57e-4be9-b9c7-e2b2b092437d,21,78,enabled,disabled,6,32.798164,-116.978806
Sorrento F41L,6a290250-55f8-4c12-9165-c1dd966f51a1,13,22,enabled,enabled,79,36.347263,-119.089676
Sorrento F41L,d32f822c-e47a-4b09-9842-beb7a5387255,21,73,connected,connected,95,40.33809,-122.30812
iFruit 1,e533a976-1a16-40bc-95cd-3d25cc4be0bd,15,98,enabled,connected,25,36.333405,-120.859375
Sorrento F41L,db4048e8-9c3a-4153-a144-2bc801571a3f,31,34,enabled,enabled,70,45.56966,-122.65235
Sorrento F41L,7097f48f-f359-4bcb-95d1-09794783b931,32,66,disabled,disabled,68,42.05238,-123.8399
